skill,kg_display_skill,skill_type,confirmation_min_job_mentions,first_seen_month,first_seen_standard_jobs,first_seen_job_count,is_left_censored,migration_confidence,migration_interpretation,latest_seen_month,latest_covered_job_count,cumulative_covered_job_count,spread_job_count,spread_standard_jobs,all_standard_jobs,confirmed_first_seen_month,confirmed_first_seen_standard_jobs,confirmed_first_seen_job_count,confirmed_cumulative_covered_job_count,confirmed_spread_job_count,confirmed_spread_standard_jobs,confirmed_migration_path,peak_monthly_covered_job_count,peak_monthly_covered_job_month,total_skill_mentions,migration_path,updated_at
分布式系统,软件工程,traditional,2,2024-12,AI Agent应用工程师; AI Infra工程师; AI产品经理; Go开发工程师; Java开发工程师; 云计算工程师; 后端开发工程师; 搜索算法工程师; 数据库工程师; 机器学习算法工程师; 硬件工程师; 软件开发工程师; 软件架构师; 运维工程师; 音视频工程师,15,1,low,观测起点已覆盖多个岗位，只能说明观测期内的覆盖和扩散，不能推断真实起源岗位,2026-07,8,19,4,机器人算法工程师; 安全工程师; C++开发工程师; 服务器工程师,AI Agent应用工程师; AI Infra工程师; AI产品经理; Go开发工程师; Java开发工程师; 云计算工程师; 后端开发工程师; 搜索算法工程师; 数据库工程师; 机器学习算法工程师; 硬件工程师; 软件开发工程师; 软件架构师; 运维工程师; 音视频工程师; 机器人算法工程师; 安全工程师; C++开发工程师; 服务器工程师,2024-12,AI Agent应用工程师; AI Infra工程师; AI产品经理; 搜索算法工程师,4,17,13,Go开发工程师; Java开发工程师; 后端开发工程师; 数据库工程师; 机器学习算法工程师; 软件开发工程师; 软件架构师; 运维工程师; 云计算工程师; 机器人算法工程师; 硬件工程师; 安全工程师; 服务器工程师,2024-12: AI Agent应用工程师; AI Infra工程师; AI产品经理; 搜索算法工程师 -> 2025-01: Go开发工程师; Java开发工程师; 后端开发工程师; 数据库工程师; 机器学习算法工程师; 软件开发工程师; 软件架构师; 运维工程师 -> 2025-02: 云计算工程师 -> 2025-03: 机器人算法工程师 -> 2025-04: 硬件工程师 -> 2025-08: 安全工程师 -> 2026-02: 服务器工程师,15,2024-12,249,2024-12: AI Agent应用工程师; AI Infra工程师; AI产品经理; Go开发工程师; Java开发工程师; 云计算工程师; 后端开发工程师; 搜索算法工程师; 数据库工程师; 机器学习算法工程师; 硬件工程师; 软件开发工程师; 软件架构师; 运维工程师; 音视频工程师 -> 2025-02: 机器人算法工程师 -> 2025-04: 安全工程师 -> 2025-06: C++开发工程师 -> 2025-10: 服务器工程师,2026-08-08T05:27:55+00:00
分布式计算,数据工程,traditional,2,2024-12,广告算法工程师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,1,7,6,通信工程师; Python开发工程师; 软件架构师; 硬件工程师; 服务器工程师; 多模态算法工程师,广告算法工程师; 通信工程师; Python开发工程师; 软件架构师; 硬件工程师; 服务器工程师; 多模态算法工程师,2025-01,广告算法工程师,1,5,4,Python开发工程师; 通信工程师; 服务器工程师; 硬件工程师,2025-01: 广告算法工程师 -> 2025-04: Python开发工程师 -> 2025-07: 通信工程师 -> 2025-12: 服务器工程师 -> 2026-02: 硬件工程师,3,2025-04,31,2024-12: 广告算法工程师 -> 2025-01: 通信工程师 -> 2025-02: Python开发工程师; 软件架构师 -> 2025-04: 硬件工程师 -> 2025-08: 服务器工程师 -> 2025-11: 多模态算法工程师,2026-08-08T05:27:55+00:00
分布式训练,大模型,new,2,2024-12,AI Infra工程师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,4,7,6,NLP算法工程师; 多模态算法工程师; 系统软件工程师; DevOps工程师; 后端开发工程师; 解决方案工程师,AI Infra工程师; NLP算法工程师; 多模态算法工程师; 系统软件工程师; DevOps工程师; 后端开发工程师; 解决方案工程师,2024-12,AI Infra工程师,1,5,4,NLP算法工程师; 多模态算法工程师; 系统软件工程师; DevOps工程师,2024-12: AI Infra工程师 -> 2025-02: NLP算法工程师; 多模态算法工程师; 系统软件工程师 -> 2025-10: DevOps工程师,5,2026-06,117,2024-12: AI Infra工程师 -> 2025-01: NLP算法工程师 -> 2025-02: 多模态算法工程师; 系统软件工程师 -> 2025-09: DevOps工程师 -> 2025-12: 后端开发工程师 -> 2026-02: 解决方案工程师,2026-08-08T05:27:55+00:00
功能安全,安全,traditional,2,2026-03,信息安全工程师,1,0,medium,传统技能在观测期内首次出现，可分析样本内扩散，但不代表行业真实首次出现,2026-03,1,1,0,,信息安全工程师,,,0,0,0,,,1,2026-03,1,2026-03: 信息安全工程师,2026-08-08T05:27:55+00:00
动画技术,计算机视觉与图形,traditional,2,2024-12,客户端开发工程师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,1,1,0,,客户端开发工程师,2025-01,客户端开发工程师,1,1,0,,2025-01: 客户端开发工程师,1,2026-07,24,2024-12: 客户端开发工程师,2026-08-08T05:27:55+00:00
参数估计,算法与数学,traditional,2,2024-12,电源工程师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,1,1,0,,电源工程师,2025-01,电源工程师,1,1,0,,2025-01: 电源工程师,1,2026-07,24,2024-12: 电源工程师,2026-08-08T05:27:55+00:00
可靠性设计,系统与运维,traditional,2,2024-12,硬件工程师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-06,1,1,0,,硬件工程师,2026-06,硬件工程师,1,1,0,,2026-06: 硬件工程师,1,2026-06,2,2024-12: 硬件工程师,2026-08-08T05:27:55+00:00
向量数据库,数据工程,new,2,2024-12,大模型应用工程师; 搜索算法工程师; 数据开发工程师,3,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,4,11,8,数据平台工程师; AI Agent应用工程师; 后端开发工程师; 软件架构师; AI产品经理; 解决方案工程师; 全栈开发工程师; DevOps工程师,大模型应用工程师; 搜索算法工程师; 数据开发工程师; 数据平台工程师; AI Agent应用工程师; 后端开发工程师; 软件架构师; AI产品经理; 解决方案工程师; 全栈开发工程师; DevOps工程师,2024-12,搜索算法工程师,1,5,4,大模型应用工程师; 数据开发工程师; 数据平台工程师; 解决方案工程师,2024-12: 搜索算法工程师 -> 2025-01: 大模型应用工程师; 数据开发工程师 -> 2025-03: 数据平台工程师 -> 2025-10: 解决方案工程师,6,2026-02,85,2024-12: 大模型应用工程师; 搜索算法工程师; 数据开发工程师 -> 2025-01: 数据平台工程师 -> 2025-02: AI Agent应用工程师; 后端开发工程师 -> 2025-06: 软件架构师 -> 2025-08: AI产品经理 -> 2025-09: 解决方案工程师 -> 2026-02: 全栈开发工程师 -> 2026-04: DevOps工程师,2026-08-08T05:27:55+00:00
因果推断,算法与数学,new,2,2024-12,数据分析师; 算法工程师,2,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,3,4,2,测试工程师; 数据平台工程师,数据分析师; 算法工程师; 测试工程师; 数据平台工程师,2025-01,数据分析师; 算法工程师,2,2,0,,2025-01: 数据分析师; 算法工程师,3,2026-07,54,2024-12: 数据分析师; 算法工程师 -> 2025-12: 测试工程师 -> 2026-07: 数据平台工程师,2026-08-08T05:27:55+00:00
国产化适配,系统与运维,traditional,2,2025-03,硬件工程师,1,0,medium,传统技能在观测期内首次出现，可分析样本内扩散，但不代表行业真实首次出现,2026-05,1,2,1,服务器工程师,硬件工程师; 服务器工程师,2025-03,硬件工程师,1,2,1,服务器工程师,2025-03: 硬件工程师 -> 2026-05: 服务器工程师,1,2026-05,8,2025-03: 硬件工程师 -> 2025-04: 服务器工程师,2026-08-08T05:27:55+00:00
图像图形技术,计算机视觉与图形,traditional,2,2024-12,AIGC算法工程师; 图形图像工程师; 算法工程师; 计算机视觉算法工程师; 音视频工程师,5,1,low,观测起点已覆盖多个岗位，只能说明观测期内的覆盖和扩散，不能推断真实起源岗位,2026-07,5,10,5,控制算法工程师; iOS开发工程师; C++开发工程师; 算法研究员; 驱动开发工程师,AIGC算法工程师; 图形图像工程师; 算法工程师; 计算机视觉算法工程师; 音视频工程师; 控制算法工程师; iOS开发工程师; C++开发工程师; 算法研究员; 驱动开发工程师,2025-01,AIGC算法工程师; 图形图像工程师; 算法工程师; 计算机视觉算法工程师; 音视频工程师,5,9,4,iOS开发工程师; 控制算法工程师; 算法研究员; 驱动开发工程师,2025-01: AIGC算法工程师; 图形图像工程师; 算法工程师; 计算机视觉算法工程师; 音视频工程师 -> 2025-05: iOS开发工程师 -> 2025-06: 控制算法工程师 -> 2025-09: 算法研究员 -> 2026-07: 驱动开发工程师,7,2026-05,117,2024-12: AIGC算法工程师; 图形图像工程师; 算法工程师; 计算机视觉算法工程师; 音视频工程师 -> 2025-02: 控制算法工程师 -> 2025-04: iOS开发工程师 -> 2025-05: C++开发工程师 -> 2025-08: 算法研究员 -> 2025-10: 驱动开发工程师,2026-08-08T05:27:55+00:00
地图算法,行业应用,traditional,2,2025-09,算法工程师,1,0,medium,传统技能在观测期内首次出现，可分析样本内扩散，但不代表行业真实首次出现,2026-01,1,2,1,C++开发工程师,算法工程师; C++开发工程师,,,0,0,0,,,1,2026-01,2,2025-09: 算法工程师 -> 2026-01: C++开发工程师,2026-08-08T05:27:55+00:00
多方安全计算,安全,new,2,2025-10,算法研究员,1,0,high,技能在观测期内首次出现，但目前尚未扩散到其他标准岗位,2025-10,1,1,0,,算法研究员,,,0,0,0,,,1,2025-10,1,2025-10: 算法研究员,2026-08-08T05:27:55+00:00
多模态,大模型,new,2,2024-12,AIGC算法工程师; 多模态算法工程师; 计算机视觉算法工程师,3,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,5,10,7,NLP算法工程师; 大模型算法工程师; 大模型应用工程师; 音视频工程师; AI产品经理; 前端开发工程师; AI Agent应用工程师,AIGC算法工程师; 多模态算法工程师; 计算机视觉算法工程师; NLP算法工程师; 大模型算法工程师; 大模型应用工程师; 音视频工程师; AI产品经理; 前端开发工程师; AI Agent应用工程师,2024-12,计算机视觉算法工程师,1,6,5,AIGC算法工程师; 多模态算法工程师; NLP算法工程师; 大模型算法工程师; 音视频工程师,2024-12: 计算机视觉算法工程师 -> 2025-01: AIGC算法工程师; 多模态算法工程师 -> 2025-03: NLP算法工程师; 大模型算法工程师 -> 2025-06: 音视频工程师,7,2025-05,128,2024-12: AIGC算法工程师; 多模态算法工程师; 计算机视觉算法工程师 -> 2025-02: NLP算法工程师; 大模型算法工程师 -> 2025-05: 大模型应用工程师; 音视频工程师 -> 2025-07: AI产品经理 -> 2026-02: 前端开发工程师 -> 2026-03: AI Agent应用工程师,2026-08-08T05:27:55+00:00
多目标优化,算法与数学,traditional,2,2024-12,AI产品经理,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2025-02,1,1,0,,AI产品经理,2025-02,AI产品经理,1,1,0,,2025-02: AI产品经理,1,2025-02,3,2024-12: AI产品经理,2026-08-08T05:27:55+00:00
多租户架构,系统与运维,traditional,2,2024-12,AI Agent应用工程师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2024-12,1,1,0,,AI Agent应用工程师,,,0,0,0,,,1,2024-12,1,2024-12: AI Agent应用工程师,2026-08-08T05:27:55+00:00
大模型安全,大模型,new,2,2025-01,AI安全工程师; 信息安全工程师; 大模型测试工程师,3,0,high,技能在观测期内首次出现，后续扩散路径可用于分析样本内技能迁移,2026-07,3,7,4,网络安全工程师; AI产品经理; AI Agent算法工程师; 解决方案工程师,AI安全工程师; 信息安全工程师; 大模型测试工程师; 网络安全工程师; AI产品经理; AI Agent算法工程师; 解决方案工程师,2025-01,AI安全工程师; 信息安全工程师,2,6,4,大模型测试工程师; 网络安全工程师; AI Agent算法工程师; AI产品经理,2025-01: AI安全工程师; 信息安全工程师 -> 2025-02: 大模型测试工程师 -> 2025-03: 网络安全工程师 -> 2025-07: AI Agent算法工程师 -> 2025-08: AI产品经理,5,2025-06,108,2025-01: AI安全工程师; 信息安全工程师; 大模型测试工程师 -> 2025-03: 网络安全工程师 -> 2025-05: AI产品经理 -> 2025-06: AI Agent算法工程师 -> 2026-01: 解决方案工程师,2026-08-08T05:27:55+00:00
大模型应用,大模型,new,2,2024-12,大模型应用工程师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,4,9,8,AI应用工程师; AI Agent应用工程师; AI产品经理; 软件开发工程师; 后端开发工程师; 解决方案工程师; 测试开发工程师; 前端开发工程师,大模型应用工程师; AI应用工程师; AI Agent应用工程师; AI产品经理; 软件开发工程师; 后端开发工程师; 解决方案工程师; 测试开发工程师; 前端开发工程师,2025-01,大模型应用工程师,1,4,3,AI产品经理; AI应用工程师; 解决方案工程师,2025-01: 大模型应用工程师 -> 2025-02: AI产品经理; AI应用工程师 -> 2025-10: 解决方案工程师,5,2026-03,80,2024-12: 大模型应用工程师 -> 2025-01: AI应用工程师 -> 2025-02: AI Agent应用工程师; AI产品经理 -> 2025-05: 软件开发工程师 -> 2025-06: 后端开发工程师 -> 2025-09: 解决方案工程师 -> 2026-01: 测试开发工程师 -> 2026-03: 前端开发工程师,2026-08-08T05:27:55+00:00
封装EDA,硬件与芯片,traditional,2,2025-01,芯片测试工程师,1,0,medium,传统技能在观测期内首次出现，可分析样本内扩散，但不代表行业真实首次出现,2026-07,1,1,0,,芯片测试工程师,2025-03,芯片测试工程师,1,1,0,,2025-03: 芯片测试工程师,1,2026-07,11,2025-01: 芯片测试工程师,2026-08-08T05:27:55+00:00
小模型,大模型,new,2,2025-01,通信工程师,1,0,high,技能在观测期内首次出现，但目前尚未扩散到其他标准岗位,2025-01,1,1,0,,通信工程师,,,0,0,0,,,1,2025-01,1,2025-01: 通信工程师,2026-08-08T05:27:55+00:00
工业自动化,工业与物联网,traditional,2,2024-12,结构工程师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,2,4,3,电源工程师; 芯片测试工程师; 自动驾驶算法工程师,结构工程师; 电源工程师; 芯片测试工程师; 自动驾驶算法工程师,2025-01,结构工程师,1,4,3,芯片测试工程师; 电源工程师; 自动驾驶算法工程师,2025-01: 结构工程师 -> 2025-03: 芯片测试工程师 -> 2025-04: 电源工程师 -> 2025-12: 自动驾驶算法工程师,3,2026-04,41,2024-12: 结构工程师 -> 2025-01: 电源工程师; 芯片测试工程师 -> 2025-04: 自动驾驶算法工程师,2026-08-08T05:27:55+00:00
序列建模,AI,new,2,2024-12,通信工程师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-05,1,3,2,自动驾驶算法工程师; 技术支持工程师,通信工程师; 自动驾驶算法工程师; 技术支持工程师,2025-12,自动驾驶算法工程师,1,2,1,技术支持工程师,2025-12: 自动驾驶算法工程师 -> 2026-05: 技术支持工程师,1,2026-05,5,2024-12: 通信工程师 -> 2025-01: 自动驾驶算法工程师 -> 2025-10: 技术支持工程师,2026-08-08T05:27:55+00:00
