annotation_id,sentence_id,job_id,job_title,source_type,source_name,evidence_field,text,span_text,span_start,span_end,label,normalized_skill,category,skill_type,decision
job_744b0eae3399614d92e5::job_description::2072::ai_semantic_pass2::01,job_744b0eae3399614d92e5::job_description::2072,job_744b0eae3399614d92e5,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,训练,82,84,knowledge,模型训练,数据与算法,required,ADD
job_823400c8ec0d8c82ac28::job_description::2078::ai_semantic_pass2::01,job_823400c8ec0d8c82ac28::job_description::2078,job_823400c8ec0d8c82ac28,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,训练,82,84,knowledge,模型训练,数据与算法,required,ADD
job_b0b86e586ebe7c4f2e19::job_description::2084::ai_semantic_pass2::01,job_b0b86e586ebe7c4f2e19::job_description::2084,job_b0b86e586ebe7c4f2e19,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,训练,82,84,knowledge,模型训练,数据与算法,required,ADD
job_d8ccca536b0c295f7acd::job_description::2090::ai_semantic_pass2::01,job_d8ccca536b0c295f7acd::job_description::2090,job_d8ccca536b0c295f7acd,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,训练,82,84,knowledge,模型训练,数据与算法,required,ADD
job_b42c7d7b9a23037bfe87::job_description::2096::ai_semantic_pass2::01,job_b42c7d7b9a23037bfe87::job_description::2096,job_b42c7d7b9a23037bfe87,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,训练,82,84,knowledge,模型训练,数据与算法,required,ADD
job_b53a8dfee205a03517a8::job_description::2135::ai_semantic_pass2::01,job_b53a8dfee205a03517a8::job_description::2135,job_b53a8dfee205a03517a8,AI解决方案行业专家(SA),enterprise,华为招聘,job_description,2. 精通AI核心技术，包括但不限于CUDA、TensorFlow、cuBLAS等异构软件开发工具，以及自然语言处理、计算机视觉、大模型训练与推理等AI能力,推理,71,73,knowledge,模型推理,数据与算法,required,ADD
job_9af895c8f7681516f3a9::job_description::2144::ai_semantic_pass2::01,job_9af895c8f7681516f3a9::job_description::2144,job_9af895c8f7681516f3a9,AI解决方案行业专家(SA),enterprise,华为招聘,job_description,2. 精通AI核心技术，包括但不限于CUDA、TensorFlow、cuBLAS等异构软件开发工具，以及自然语言处理、计算机视觉、大模型训练与推理等AI能力,推理,71,73,knowledge,模型推理,数据与算法,required,ADD
job_78121f6baae36121567a::job_description::2148::ai_semantic_pass2::01,job_78121f6baae36121567a::job_description::2148,job_78121f6baae36121567a,AI OS和运行时软件专家,enterprise,华为招聘,job_description,洞察LLM/VLM\VLA等主流AI模型发展趋势和产业发展规律，提出网络边缘智能的技术愿景和路线，定义面向具身智能、XR和自动驾驶等高实时性场景的推理SLA指标体系,推理,73,75,knowledge,模型推理,数据与算法,required,ADD
job_f56b756cc07d80e2a446::job_description::2157::ai_semantic_pass2::01,job_f56b756cc07d80e2a446::job_description::2157,job_f56b756cc07d80e2a446,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,训练,82,84,knowledge,模型训练,数据与算法,required,ADD
job_7ba2468aea88767f9ee6::job_description::2163::ai_semantic_pass2::01,job_7ba2468aea88767f9ee6::job_description::2163,job_7ba2468aea88767f9ee6,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,训练,82,84,knowledge,模型训练,数据与算法,required,ADD
job_2ea35a900f6f246bd23b::job_description::2204::ai_semantic_pass2::01,job_2ea35a900f6f246bd23b::job_description::2204,job_2ea35a900f6f246bd23b,AI软件教练,enterprise,华为招聘,job_description,1、面向AI时代模型训练、推理部署、异构计算加速和AI应用规模化落地趋势，洞察并引入业界先进AI基础设施软件架构、软件思想和方法,推理,13,15,knowledge,模型推理,数据与算法,required,ADD
job_2ea35a900f6f246bd23b::job_description::2205::ai_semantic_pass2::01,job_2ea35a900f6f246bd23b::job_description::2205,job_2ea35a900f6f246bd23b,AI软件教练,enterprise,华为招聘,job_description,能够围绕AI模型训练、推理部署和AI应用落地场景，完成AI基础设施的软件分层设计、接口定义、技术选型、架构评审和关键代码实现,推理,11,13,knowledge,模型推理,数据与算法,required,ADD
job_2ea35a900f6f246bd23b::job_description::2207::ai_semantic_pass2::01,job_2ea35a900f6f246bd23b::job_description::2207,job_2ea35a900f6f246bd23b,AI软件教练,enterprise,华为招聘,job_description,1、【想清楚】业务理解力 ：深入理解AI时代企业软件系统对AI基础设施的核心诉求，能够把握大模型、多模态、智能推理、行业模型和AI应用规模化落地对底层软件栈的要求,推理,55,57,knowledge,模型推理,数据与算法,required,ADD
job_ff3e073613436bfcc348::job_description::2209::ai_semantic_pass2::01,job_ff3e073613436bfcc348::job_description::2209,job_ff3e073613436bfcc348,AI软件教练,enterprise,华为招聘,job_description,1、面向AI时代模型训练、推理部署、异构计算加速和AI应用规模化落地趋势，洞察并引入业界先进AI基础设施软件架构、软件思想和方法,推理,13,15,knowledge,模型推理,数据与算法,required,ADD
job_ff3e073613436bfcc348::job_description::2210::ai_semantic_pass2::01,job_ff3e073613436bfcc348::job_description::2210,job_ff3e073613436bfcc348,AI软件教练,enterprise,华为招聘,job_description,能够围绕AI模型训练、推理部署和AI应用落地场景，完成AI基础设施的软件分层设计、接口定义、技术选型、架构评审和关键代码实现,推理,11,13,knowledge,模型推理,数据与算法,required,ADD
job_ff3e073613436bfcc348::job_description::2212::ai_semantic_pass2::01,job_ff3e073613436bfcc348::job_description::2212,job_ff3e073613436bfcc348,AI软件教练,enterprise,华为招聘,job_description,1、【想清楚】业务理解力 ：深入理解AI时代企业软件系统对AI基础设施的核心诉求，能够把握大模型、多模态、智能推理、行业模型和AI应用规模化落地对底层软件栈的要求,推理,55,57,knowledge,模型推理,数据与算法,required,ADD
job_57ab9a15451e27fdb760::job_description::2214::ai_semantic_pass2::01,job_57ab9a15451e27fdb760::job_description::2214,job_57ab9a15451e27fdb760,AI软件教练,enterprise,华为招聘,job_description,1、面向AI时代模型训练、推理部署、异构计算加速和AI应用规模化落地趋势，洞察并引入业界先进AI基础设施软件架构、软件思想和方法,推理,13,15,knowledge,模型推理,数据与算法,required,ADD
job_57ab9a15451e27fdb760::job_description::2215::ai_semantic_pass2::01,job_57ab9a15451e27fdb760::job_description::2215,job_57ab9a15451e27fdb760,AI软件教练,enterprise,华为招聘,job_description,能够围绕AI模型训练、推理部署和AI应用落地场景，完成AI基础设施的软件分层设计、接口定义、技术选型、架构评审和关键代码实现,推理,11,13,knowledge,模型推理,数据与算法,required,ADD
job_57ab9a15451e27fdb760::job_description::2217::ai_semantic_pass2::01,job_57ab9a15451e27fdb760::job_description::2217,job_57ab9a15451e27fdb760,AI软件教练,enterprise,华为招聘,job_description,1、【想清楚】业务理解力 ：深入理解AI时代企业软件系统对AI基础设施的核心诉求，能够把握大模型、多模态、智能推理、行业模型和AI应用规模化落地对底层软件栈的要求,推理,55,57,knowledge,模型推理,数据与算法,required,ADD
job_2e8a95fed4174a85fb3a::job_description::2258::ai_semantic_pass2::01,job_2e8a95fed4174a85fb3a::job_description::2258,job_2e8a95fed4174a85fb3a,AI Infra高级工程师,enterprise,华为招聘,job_description,1. 系统架构设计与开发：负责AI基础设施（如编译器、通信库、虚拟化、推理框架等）的架构设计、开发和优化，提升AI模型在硬件平台（如昇腾NPU）上的性能、效率和可扩展性,推理,35,37,knowledge,模型推理,数据与算法,required,ADD
job_2e8a95fed4174a85fb3a::job_description::2259::ai_semantic_pass2::01,job_2e8a95fed4174a85fb3a::job_description::2259,job_2e8a95fed4174a85fb3a,AI Infra高级工程师,enterprise,华为招聘,job_description,针对大模型训练、推理等场景，进行全栈性能优化，包括计算与通信重叠、算子融合、内存管理、IO加速等，通过软硬件协同设计消除瓶颈,推理,8,10,knowledge,模型推理,数据与算法,required,ADD
job_2e8a95fed4174a85fb3a::job_description::2260::ai_semantic_pass2::01,job_2e8a95fed4174a85fb3a::job_description::2260,job_2e8a95fed4174a85fb3a,AI Infra高级工程师,enterprise,华为招聘,job_description,针对大数据，模型编译等场景，重点负责Python、Rust、Triton等主流语言及领域特定语言的运行时优化与编译优化，针对鲲鹏等芯片架构特点，进行深度优化，充分发挥硬件算力,大数据,2,5,knowledge,数据工程,数据与算法,required,ADD
job_822d630e0c2a40638c73::job_description::2274::ai_semantic_pass2::01,job_822d630e0c2a40638c73::job_description::2274,job_822d630e0c2a40638c73,AI Infra高级工程师,enterprise,华为招聘,job_description,1. 系统架构设计与开发：负责AI基础设施（如编译器、通信库、虚拟化、推理框架等）的架构设计、开发和优化，提升AI模型在硬件平台（如昇腾NPU）上的性能、效率和可扩展性,推理,35,37,knowledge,模型推理,数据与算法,required,ADD
job_822d630e0c2a40638c73::job_description::2275::ai_semantic_pass2::01,job_822d630e0c2a40638c73::job_description::2275,job_822d630e0c2a40638c73,AI Infra高级工程师,enterprise,华为招聘,job_description,针对大模型训练、推理等场景，进行全栈性能优化，包括计算与通信重叠、算子融合、内存管理、IO加速等，通过软硬件协同设计消除瓶颈,推理,8,10,knowledge,模型推理,数据与算法,required,ADD
job_822d630e0c2a40638c73::job_description::2276::ai_semantic_pass2::01,job_822d630e0c2a40638c73::job_description::2276,job_822d630e0c2a40638c73,AI Infra高级工程师,enterprise,华为招聘,job_description,针对大数据，模型编译等场景，重点负责Python、Rust、Triton等主流语言及领域特定语言的运行时优化与编译优化，针对鲲鹏等芯片架构特点，进行深度优化，充分发挥硬件算力,大数据,2,5,knowledge,数据工程,数据与算法,required,ADD
job_21a215b7adfc16b00635::job_description::2290::ai_semantic_pass2::01,job_21a215b7adfc16b00635::job_description::2290,job_21a215b7adfc16b00635,AI Infra高级工程师,enterprise,华为招聘,job_description,1. 系统架构设计与开发：负责AI基础设施（如编译器、通信库、虚拟化、推理框架等）的架构设计、开发和优化，提升AI模型在硬件平台（如昇腾NPU）上的性能、效率和可扩展性,推理,35,37,knowledge,模型推理,数据与算法,required,ADD
job_21a215b7adfc16b00635::job_description::2291::ai_semantic_pass2::01,job_21a215b7adfc16b00635::job_description::2291,job_21a215b7adfc16b00635,AI Infra高级工程师,enterprise,华为招聘,job_description,针对大模型训练、推理等场景，进行全栈性能优化，包括计算与通信重叠、算子融合、内存管理、IO加速等，通过软硬件协同设计消除瓶颈,推理,8,10,knowledge,模型推理,数据与算法,required,ADD
job_21a215b7adfc16b00635::job_description::2292::ai_semantic_pass2::01,job_21a215b7adfc16b00635::job_description::2292,job_21a215b7adfc16b00635,AI Infra高级工程师,enterprise,华为招聘,job_description,针对大数据，模型编译等场景，重点负责Python、Rust、Triton等主流语言及领域特定语言的运行时优化与编译优化，针对鲲鹏等芯片架构特点，进行深度优化，充分发挥硬件算力,大数据,2,5,knowledge,数据工程,数据与算法,required,ADD
job_97cc8e50c185bcb9cb67::job_description::2306::ai_semantic_pass2::01,job_97cc8e50c185bcb9cb67::job_description::2306,job_97cc8e50c185bcb9cb67,AI Infra高级工程师,enterprise,华为招聘,job_description,1. 系统架构设计与开发：负责AI基础设施（如编译器、通信库、虚拟化、推理框架等）的架构设计、开发和优化，提升AI模型在硬件平台（如昇腾NPU）上的性能、效率和可扩展性,推理,35,37,knowledge,模型推理,数据与算法,required,ADD
job_97cc8e50c185bcb9cb67::job_description::2307::ai_semantic_pass2::01,job_97cc8e50c185bcb9cb67::job_description::2307,job_97cc8e50c185bcb9cb67,AI Infra高级工程师,enterprise,华为招聘,job_description,针对大模型训练、推理等场景，进行全栈性能优化，包括计算与通信重叠、算子融合、内存管理、IO加速等，通过软硬件协同设计消除瓶颈,推理,8,10,knowledge,模型推理,数据与算法,required,ADD
